"","id","group","clicks","lifetime","country","browser","date"
"415",415,1,5,71.34,"Italy","Safari",2019-05-11 15:42:25
"416",416,0,12,72,"India","Chrome",2019-05-13 16:07:08
"417",417,1,5,79.95,"India","Chrome",2019-09-17 05:32:39
"418",418,1,5,98.4,"India","Chrome",2019-05-28 01:25:50
"419",419,1,5,107.01,"China","Mozilla",2019-06-13 10:35:13
"420",420,1,7,88.56,"China","Opera",2019-02-24 21:08:22
"421",421,1,2,115.62,"China","Opera",2019-07-16 00:55:27
"422",422,1,6,134.07,"Italy","Thor",2019-10-23 08:27:35
"423",423,1,5,88.56,"India","Opera",2019-08-19 03:26:12
"424",424,1,5,88.56,"India","Chrome",2019-03-28 21:44:02
"425",425,1,4,115.62,"China","Safari",2019-07-12 23:28:17
"426",426,1,9,107.01,"India","Thor",2019-01-12 03:25:44
"427",427,1,5,115.62,"China","Chrome",2019-08-23 03:01:11
"428",428,0,7,80,"China","Chrome",2019-03-10 16:11:14
"429",429,1,5,61.5,"Italy","Opera",2019-11-13 20:50:16
"430",430,1,6,52.89,"India","Safari",2019-05-20 13:57:34
"431",431,1,2,151.29,"China","Safari",2019-09-05 16:13:41
"432",432,1,5,88.56,"India","Opera",2019-10-07 00:45:17
"433",433,1,5,71.34,"China","Chrome",2019-03-05 22:42:27
"434",434,1,4,79.95,"United States","Chrome",2019-04-03 13:54:43
"435",435,0,12,72,"China","Mozilla",2019-06-25 23:22:52
"436",436,0,12,65,"China","Chrome",2019-01-19 09:41:31
"437",437,0,20,50,"India","Safari",2019-10-17 03:34:41
"438",438,1,4,115.62,"United States","Opera",2019-07-14 22:30:26
"439",439,0,10,87,"United States","Opera",2019-09-18 11:00:58
"440",440,1,3,115.62,"China","Safari",2019-04-11 12:11:55
"441",441,1,6,88.56,"India","Chrome",2019-12-03 08:36:33
"442",442,1,2,71.34,"India","Safari",2019-10-03 05:18:30
"443",443,1,5,98.4,"China","Chrome",2019-09-23 12:01:22
"444",444,1,3,134.07,"China","Chrome",2019-01-23 17:38:46
"445",445,0,7,80,"China","Opera",2019-03-12 01:24:40
"446",446,1,5,61.5,"India","Chrome",2019-04-09 16:19:48
"447",447,1,5,98.4,"United States","Chrome",2019-11-03 04:38:49
"448",448,0,12,80,"China","Chrome",2019-06-09 02:10:01
"449",449,0,15,58,"Italy","Chrome",2019-09-16 18:52:59
"450",450,0,5,109,"United States","Opera",2019-09-16 10:40:35
"451",451,1,5,61.5,"China","Safari",2019-10-23 19:54:22
"452",452,1,4,79.95,"United States","Chrome",2019-12-17 13:14:40
"453",453,0,5,80,"United States","Opera",2019-07-01 13:33:43
"454",454,1,4,115.62,"India","Chrome",2019-09-11 13:34:03
"455",455,0,17,58,"Germany","Chrome",2019-11-07 00:14:41
"456",456,1,4,107.01,"India","Opera",2019-04-21 05:07:06
"457",457,1,4,107.01,"India","Mozilla",2019-04-18 17:03:59
"458",458,1,3,71.34,"India","Chrome",2019-05-30 01:07:40
"459",459,1,5,98.4,"United States","Thor",2019-08-13 08:52:42
"460",460,1,5,98.4,"Spain","Internet Explorer",2019-06-13 05:36:11
"461",461,1,4,107.01,"India","Chrome",2019-07-13 16:37:31
"462",462,1,4,196.8,"Italy","Opera",2019-03-06 23:48:55
"463",463,1,2,88.56,"China","Chrome",2019-08-21 01:47:25
"464",464,1,3,88.56,"Indonesia","Opera",2019-07-03 04:47:16
"465",465,1,3,88.56,"China","Opera",2019-09-09 17:04:33
"466",466,0,12,94,"India","Safari",2019-07-05 10:41:12
"467",467,1,6,107.01,"India","Safari",2019-09-23 18:20:00
"468",468,1,4,88.56,"China","Mozilla",2019-05-18 04:38:07
"469",469,0,10,65,"China","Safari",2019-12-20 20:19:38
"470",470,1,2,107.01,"China","Thor",2019-07-15 02:32:59
"471",471,0,10,65,"India","Safari",2019-04-09 03:19:44
"472",472,1,3,61.5,"China","Opera",2019-06-23 16:14:17
"473",473,1,5,61.5,"Indonesia","Chrome",2019-05-05 22:33:57
"474",474,0,10,65,"India","Thor",2019-10-14 06:24:33
"475",475,1,6,61.5,"United Kingdom","Chrome",2019-10-08 23:42:28
"476",476,0,17,50,"India","Opera",2019-10-14 18:35:50
"477",477,0,12,94,"India","Chrome",2019-04-13 16:05:47
"478",478,1,2,79.95,"China","Safari",2019-04-08 12:00:46
"479",479,0,15,72,"China","Opera",2019-02-01 09:36:58
"480",480,1,5,142.68,"China","Chrome",2019-09-29 06:06:38
"481",481,1,5,151.29,"India","Chrome",2019-09-28 05:24:10
"482",482,0,12,43,"United Kingdom","Chrome",2019-02-17 05:05:59
"483",483,1,4,25.83,"Indonesia","Safari",2019-05-26 07:11:06
"484",484,0,12,101,"China","Chrome",2019-10-05 16:26:47
"485",485,0,10,80,"China","Opera",2019-08-20 14:23:28
"486",486,0,7,50,"India","Opera",2019-09-26 18:02:22
"487",487,1,5,107.01,"China","Opera",2019-04-01 18:34:11
"488",488,0,12,43,"China","Safari",2019-01-30 17:14:49
"489",489,0,17,58,"China","Opera",2019-04-05 09:08:40
"490",490,1,3,115.62,"India","Chrome",2019-10-31 23:18:46
"491",491,1,5,142.68,"China","Safari",2019-09-02 21:30:35
"492",492,0,2,80,"United States","Chrome",2019-12-01 23:47:09
"493",493,1,5,134.07,"India","Mozilla",2019-09-26 07:11:47
"494",494,1,3,61.5,"China","Chrome",2019-08-29 00:08:26
"495",495,1,5,98.4,"United Kingdom","Chrome",2019-02-04 01:10:26
"496",496,1,3,61.5,"Germany","Chrome",2019-07-10 19:29:43
"497",497,1,5,71.34,"India","Chrome",2019-05-24 01:40:15
"498",498,0,10,72,"China","Chrome",2019-11-13 18:18:58
"499",499,1,2,115.62,"India","Opera",2019-04-11 06:55:10
"500",500,1,5,61.5,"United States","Safari",2019-05-22 06:02:41
"501",501,1,5,61.5,"China","Chrome",2019-06-03 18:31:18
"502",502,1,5,52.89,"India","Safari",2019-03-09 05:17:46
"503",503,0,28,58,"China","Safari",2019-08-13 10:27:08
"504",504,0,10,58,"China","Opera",2019-06-27 06:32:59
"505",505,1,4,115.62,"United Kingdom","Chrome",2019-06-08 07:01:01
"506",506,0,7,65,"United Kingdom","Chrome",2019-11-06 11:53:33
"507",507,0,7,72,"China","Chrome",2019-10-30 21:17:27
"508",508,1,3,98.4,"China","Internet Explorer",2019-03-25 00:25:49
"509",509,1,3,98.4,"Italy","Chrome",2019-08-20 05:07:16
"510",510,1,2,115.62,"Italy","Chrome",2019-12-01 15:15:02
"511",511,1,4,124.23,"India","Chrome",2019-10-10 04:37:34
"512",512,0,5,50,"India","Chrome",2019-01-21 06:57:35
"513",513,1,3,35.67,"Indonesia","Safari",2019-05-07 03:38:56
"514",514,0,7,87,"India","Chrome",2019-07-29 06:37:51
"515",515,0,10,87,"United States","Thor",2019-07-05 22:54:19
"516",516,1,2,79.95,"Germany","Opera",2019-03-23 19:27:28
"517",517,1,5,71.34,"India","Safari",2019-10-03 22:34:44
"518",518,0,12,50,"Indonesia","Mozilla",2019-01-02 23:39:56
"519",519,1,4,98.4,"India","Opera",2019-05-12 19:01:03
"520",520,1,2,71.34,"China","Internet Explorer",2019-07-19 00:44:03
"521",521,1,4,124.23,"Spain","Opera",2019-02-26 01:50:34
"522",522,1,1,98.4,"China","Chrome",2019-03-08 12:44:10
"523",523,1,3,71.34,"India","Chrome",2019-03-11 18:03:27
"524",524,0,5,87,"China","Internet Explorer",2019-04-17 06:26:07
"525",525,0,7,43,"Indonesia","Chrome",2019-11-24 10:25:23
"526",526,0,7,50,"China","Safari",2019-02-01 09:21:37
"527",527,0,12,58,"India","Chrome",2019-10-31 04:51:12
"528",528,0,7,94,"China","Opera",2019-06-18 22:13:41
"529",529,1,3,79.95,"China","Chrome",2019-04-27 16:19:46
"530",530,1,2,71.34,"Indonesia","Thor",2019-12-19 21:10:50
"531",531,0,7,101,"India","Chrome",2019-07-15 02:53:33
"532",532,0,10,43,"India","Safari",2019-06-23 23:39:47
"533",533,1,3,134.07,"China","Chrome",2019-08-28 22:55:20
"534",534,0,5,43,"China","Opera",2019-05-25 05:59:34
"535",535,0,7,36,"Italy","Chrome",2019-11-28 18:16:29
"536",536,0,7,36,"Italy","Mozilla",2019-05-10 17:09:24
"537",537,1,3,52.89,"China","Chrome",2019-02-01 20:46:24
"538",538,1,5,98.4,"China","Chrome",2019-10-12 23:09:18
"539",539,0,7,72,"India","Chrome",2019-12-04 03:23:10
"540",540,1,2,98.4,"China","Safari",2019-09-24 16:03:32
"541",541,1,4,35.67,"France","Chrome",2019-08-07 22:10:34
"542",542,0,12,80,"China","Opera",2019-06-26 02:09:28
"543",543,1,4,88.56,"Spain","Thor",2019-10-05 14:24:26
"544",544,0,7,94,"Italy","Chrome",2019-06-16 13:14:06
"545",545,0,17,123,"China","Opera",2019-09-29 15:22:35
"546",546,0,12,50,"France","Chrome",2019-01-16 04:04:37
"547",547,0,10,65,"China","Chrome",2019-09-04 08:57:43
"548",548,0,7,58,"France","Chrome",2019-07-12 13:34:49
"549",549,1,2,134.07,"Italy","Chrome",2019-01-22 19:29:26
"550",550,0,20,80,"China","Opera",2019-09-01 00:58:13
"551",551,1,3,71.34,"United States","Safari",2019-09-26 00:44:32
"552",552,1,6,61.5,"China","Safari",2019-07-29 20:54:57
"553",553,1,5,115.62,"Spain","Safari",2019-01-24 11:01:12
"554",554,1,3,79.95,"China","Mozilla",2019-06-21 04:47:04
"555",555,1,3,44.28,"Italy","Opera",2019-10-26 11:17:15
"556",556,1,2,88.56,"China","Internet Explorer",2019-10-15 12:30:21
"557",557,1,4,115.62,"India","Opera",2019-03-12 01:08:34
"558",558,0,15,58,"Italy","Opera",2019-01-20 16:29:20
"559",559,1,4,71.34,"Indonesia","Chrome",2019-03-27 13:20:52
"560",560,1,3,98.4,"Italy","Chrome",2019-03-03 07:30:44
"561",561,0,5,80,"United Kingdom","Chrome",2019-04-08 01:51:08
"562",562,0,10,50,"United Kingdom","Safari",2019-08-15 11:51:02
"563",563,1,4,88.56,"China","Opera",2019-05-29 21:26:11
"564",564,1,4,107.01,"India","Opera",2019-02-04 23:30:40
"565",565,0,12,58,"China","Chrome",2019-11-10 02:46:43
"566",566,1,1,71.34,"United States","Safari",2019-09-26 05:07:17
"567",567,0,7,65,"India","Safari",2019-05-07 14:23:51
"568",568,0,7,94,"China","Chrome",2019-10-24 15:53:13
"569",569,1,3,107.01,"Italy","Safari",2019-04-25 10:28:27
"570",570,1,5,107.01,"France","Internet Explorer",2019-01-04 16:17:38
"571",571,1,2,115.62,"China","Safari",2019-11-23 07:00:30
"572",572,1,5,124.23,"France","Chrome",2019-03-27 17:44:31
"573",573,0,12,116,"China","Safari",2019-08-09 02:18:50
"574",574,0,12,80,"United States","Chrome",2019-04-24 15:58:21
"575",575,0,7,14,"China","Chrome",2019-05-30 06:07:13
"576",576,0,15,58,"Italy","Opera",2019-02-17 01:54:10
"577",577,1,6,124.23,"India","Chrome",2019-01-08 04:32:55
"578",578,1,4,98.4,"India","Chrome",2019-04-18 07:31:51
"579",579,1,6,71.34,"United Kingdom","Chrome",2019-01-31 14:44:02
"580",580,0,10,80,"India","Chrome",2019-04-15 22:33:39
"581",581,1,5,79.95,"India","Chrome",2019-02-21 05:15:45
"582",582,1,8,52.89,"China","Chrome",2019-09-22 08:27:51
"583",583,0,12,65,"France","Safari",2019-04-10 19:41:34
"584",584,1,6,88.56,"Italy","Chrome",2019-01-24 08:40:11
"585",585,0,5,101,"India","Safari",2019-01-23 15:20:05
"586",586,0,2,80,"Germany","Chrome",2019-07-13 03:08:01
"587",587,1,5,107.01,"United Kingdom","Safari",2019-07-05 09:42:20
"588",588,0,10,58,"India","Chrome",2019-11-15 03:39:08
"589",589,1,2,71.34,"China","Opera",2019-04-30 08:38:55
"590",590,1,5,71.34,"India","Mozilla",2019-02-03 16:02:26
"591",591,0,12,116,"India","Thor",2019-02-22 23:21:04
"592",592,0,10,43,"United Kingdom","Opera",2019-01-07 21:12:01
"593",593,1,3,151.29,"China","Opera",2019-03-27 22:40:34
"594",594,1,5,88.56,"China","Opera",2019-08-19 02:03:52
"595",595,1,4,134.07,"India","Chrome",2019-02-12 11:14:06
"596",596,0,12,50,"India","Chrome",2019-09-06 00:46:32
"597",597,1,4,79.95,"China","Mozilla",2019-06-21 09:38:49
"598",598,1,4,88.56,"Italy","Chrome",2019-08-11 05:54:28
"599",599,1,4,79.95,"China","Opera",2019-08-25 15:22:51
"600",600,1,6,159.9,"China","Safari",2019-02-01 08:47:42
"601",601,1,4,88.56,"China","Safari",2019-11-06 18:32:37
"602",602,1,3,88.56,"India","Internet Explorer",2019-08-05 11:32:50
"603",603,1,5,71.34,"Indonesia","Safari",2019-07-11 23:10:12
"604",604,1,3,98.4,"China","Safari",2019-09-16 16:39:28
"605",605,1,4,98.4,"China","Thor",2019-02-26 23:06:23
"606",606,1,5,107.01,"China","Mozilla",2019-10-14 13:48:33
"607",607,1,4,124.23,"France","Safari",2019-08-04 00:03:52
"608",608,1,2,79.95,"China","Chrome",2019-10-19 08:03:44
