"","id","group","clicks","lifetime","country","browser","date"
"414",414,1,12,18.72,"Italy","Chrome",2019-09-20 23:38:26
"415",415,0,12,16,"China","Opera",2019-07-21 06:31:54
"416",416,1,15,32.76,"United States","Chrome",2019-03-18 17:01:50
"417",417,1,5,15.6,"France","Opera",2019-11-19 04:40:15
"418",418,0,14,16,"China","Chrome",2019-01-22 13:36:44
"419",419,0,10,15,"India","Opera",2019-08-07 11:33:14
"420",420,0,21,21,"France","Opera",2019-03-27 00:23:44
"421",421,1,8,29.64,"China","Opera",2019-09-23 07:12:23
"422",422,1,12,34.32,"Italy","Opera",2019-04-15 03:03:27
"423",423,1,9,28.08,"Indonesia","Chrome",2019-07-13 22:20:19
"424",424,0,27,21,"China","Opera",2019-06-06 13:24:03
"425",425,1,9,23.4,"China","Chrome",2019-12-20 21:10:09
"426",426,0,23,16,"China","Mozilla",2019-05-05 00:07:18
"427",427,0,27,13,"United States","Safari",2019-01-22 00:12:37
"428",428,0,8,9,"China","Safari",2019-06-29 18:30:28
"429",429,0,12,10,"Italy","Safari",2019-08-16 17:25:09
"430",430,0,12,15,"Italy","Safari",2019-11-09 05:28:43
"431",431,1,7,18.72,"India","Opera",2019-08-14 02:22:32
"432",432,1,11,23.4,"India","Chrome",2019-12-02 09:45:32
"433",433,0,27,13,"India","Mozilla",2019-01-30 18:16:24
"434",434,0,21,12,"China","Safari",2019-04-19 07:44:42
"435",435,1,14,28.08,"Italy","Safari",2019-08-28 12:11:26
"436",436,1,9,18.72,"China","Opera",2019-05-04 21:02:44
"437",437,0,16,13,"India","Internet Explorer",2019-09-01 06:28:37
"438",438,0,6,9,"China","Chrome",2019-09-27 08:54:19
"439",439,0,16,19,"India","Safari",2019-03-29 10:20:14
"440",440,0,18,12,"United States","Opera",2019-11-09 03:29:10
"441",441,0,21,19,"Germany","Opera",2019-08-06 01:19:25
"442",442,1,12,24.96,"China","Opera",2019-09-04 00:26:07
"443",443,0,16,24,"India","Mozilla",2019-07-30 01:29:52
"444",444,0,14,15,"China","Opera",2019-04-02 05:51:35
"445",445,1,9,23.4,"China","Chrome",2019-12-26 23:07:51
"446",446,1,7,14.04,"Indonesia","Chrome",2019-04-22 09:18:05
"447",447,0,16,13,"Italy","Chrome",2019-02-22 16:22:35
"448",448,1,13,18.72,"India","Chrome",2019-07-26 21:25:20
"449",449,1,10,28.08,"India","Opera",2019-07-13 22:49:22
"450",450,1,7,20.28,"India","Safari",2019-05-15 23:13:53
"451",451,1,10,18.72,"India","Opera",2019-09-04 07:20:58
"452",452,1,6,23.4,"China","Safari",2019-11-26 11:11:04
"453",453,1,7,34.32,"China","Chrome",2019-12-11 12:51:48
"454",454,1,11,18.72,"China","Internet Explorer",2019-05-31 01:22:00
"455",455,1,13,18.72,"China","Chrome",2019-07-23 04:19:08
"456",456,1,12,20.28,"France","Internet Explorer",2019-10-21 14:55:30
"457",457,0,16,15,"India","Safari",2019-07-17 15:09:05
"458",458,0,16,16,"Germany","Opera",2019-05-31 06:10:48
"459",459,1,5,32.76,"United Kingdom","Safari",2019-02-25 06:34:35
"460",460,1,7,24.96,"China","Chrome",2019-12-02 16:30:21
"461",461,1,15,18.72,"India","Opera",2019-06-19 01:32:02
"462",462,1,8,28.08,"India","Safari",2019-08-13 18:46:21
"463",463,0,40,18,"United States","Chrome",2019-06-02 19:49:34
"464",464,1,8,34.32,"Spain","Chrome",2019-04-27 02:46:18
"465",465,1,13,42.12,"India","Chrome",2019-05-21 15:45:38
"466",466,1,12,15.6,"United Kingdom","Thor",2019-06-01 21:13:56
"467",467,1,5,20.28,"China","Chrome",2019-08-14 14:10:53
"468",468,0,16,22,"Germany","Chrome",2019-02-21 16:32:06
"469",469,0,27,13,"Italy","Chrome",2019-05-05 10:37:25
"470",470,1,4,9.36,"India","Mozilla",2019-03-24 11:20:40
"471",471,1,11,28.08,"India","Internet Explorer",2019-02-22 18:27:16
"472",472,0,8,10,"India","Opera",2019-01-08 15:42:46
"473",473,0,21,16,"Spain","Chrome",2019-06-26 22:18:48
"474",474,0,6,10,"United Kingdom","Opera",2019-08-06 03:19:19
"475",475,1,9,20.28,"United States","Internet Explorer",2019-01-10 20:07:55
"476",476,1,10,15.6,"Italy","Thor",2019-07-02 01:37:10
"477",477,1,13,18.72,"China","Safari",2019-02-26 02:05:42
"478",478,0,21,19,"India","Mozilla",2019-08-21 00:08:25
"479",479,0,16,9,"India","Chrome",2019-07-07 21:32:44
"480",480,0,16,18,"United States","Opera",2019-04-07 17:16:13
"481",481,0,18,25,"China","Chrome",2019-07-29 06:21:26
"482",482,1,13,28.08,"France","Opera",2019-04-20 10:25:48
"483",483,1,5,23.4,"China","Opera",2019-11-19 03:37:54
"484",484,1,6,20.28,"United States","Chrome",2019-05-18 22:50:00
"485",485,1,2,15.6,"Italy","Chrome",2019-04-14 22:11:24
"486",486,1,6,18.72,"China","Chrome",2019-03-25 05:30:23
"487",487,0,29,15,"China","Safari",2019-12-19 23:32:19
"488",488,1,11,28.08,"India","Internet Explorer",2019-08-04 12:25:34
"489",489,0,10,15,"India","Opera",2019-03-01 19:09:52
"490",490,0,14,18,"Italy","Chrome",2019-12-14 01:06:33
"491",491,1,5,23.4,"China","Safari",2019-06-11 07:55:26
"492",492,0,16,19,"Germany","Chrome",2019-04-13 14:59:39
"493",493,0,18,15,"India","Opera",2019-06-15 08:37:56
"494",494,1,9,32.76,"United States","Chrome",2019-05-23 17:40:53
"495",495,1,12,29.64,"India","Chrome",2019-12-10 12:16:57
"496",496,1,12,18.72,"India","Chrome",2019-03-03 15:29:49
"497",497,1,9,34.32,"Italy","Chrome",2019-05-18 14:31:38
"498",498,0,10,3,"China","Opera",2019-08-07 01:03:12
"499",499,1,7,20.28,"China","Safari",2019-12-24 13:57:53
"500",500,0,18,15,"Italy","Safari",2019-09-09 20:13:04
"501",501,1,8,32.76,"United States","Chrome",2019-01-19 07:14:22
"502",502,1,5,20.28,"India","Opera",2019-11-22 14:08:39
"503",503,0,18,12,"China","Chrome",2019-06-12 15:52:37
"504",504,0,12,22,"India","Chrome",2019-07-04 22:17:40
"505",505,0,16,13,"Spain","Opera",2019-08-17 00:55:43
"506",506,1,9,32.76,"China","Opera",2019-05-02 14:25:23
"507",507,1,12,18.72,"United States","Opera",2019-08-21 14:06:23
"508",508,1,11,23.4,"China","Chrome",2019-07-10 02:45:10
"509",509,1,13,28.08,"China","Safari",2019-03-25 13:42:30
"510",510,1,13,32.76,"Italy","Chrome",2019-07-10 23:44:47
"511",511,1,11,15.6,"France","Opera",2019-12-11 03:21:04
"512",512,0,18,10,"Spain","Chrome",2019-03-11 21:47:13
"513",513,0,23,15,"Germany","Opera",2019-11-26 18:44:22
"514",514,0,14,10,"China","Chrome",2019-07-10 12:44:48
"515",515,0,8,12,"India","Opera",2019-05-14 11:07:01
"516",516,0,18,12,"United States","Safari",2019-10-27 12:41:35
"517",517,0,25,13,"Spain","Chrome",2019-11-19 03:11:39
"518",518,1,13,28.08,"India","Chrome",2019-05-04 22:53:33
"519",519,0,18,16,"China","Safari",2019-11-18 10:06:30
"520",520,1,10,20.28,"United Kingdom","Chrome",2019-03-29 12:11:05
"521",521,0,23,16,"China","Safari",2019-06-09 23:31:08
"522",522,1,9,23.4,"China","Opera",2019-07-30 08:34:40
"523",523,1,6,20.28,"Spain","Chrome",2019-07-22 06:39:44
"524",524,0,18,12,"China","Opera",2019-03-05 00:50:39
"525",525,0,18,9,"China","Chrome",2019-11-26 12:54:17
"526",526,0,18,16,"China","Safari",2019-04-02 22:10:50
"527",527,1,3,28.08,"China","Opera",2019-04-01 18:59:04
"528",528,1,5,15.6,"China","Opera",2019-06-23 01:36:14
"529",529,1,12,23.4,"China","Safari",2019-04-01 08:45:56
"530",530,0,21,13,"India","Chrome",2019-11-09 10:47:29
"531",531,0,35,18,"United Kingdom","Chrome",2019-10-10 23:44:22
"532",532,1,9,23.4,"United States","Opera",2019-12-19 19:34:15
"533",533,1,11,18.72,"Spain","Safari",2019-04-03 15:09:37
"534",534,0,16,13,"China","Safari",2019-11-03 15:42:09
"535",535,0,16,15,"Germany","Chrome",2019-09-02 02:45:53
"536",536,1,5,20.28,"United States","Safari",2019-01-30 01:42:55
"537",537,0,4,15,"India","Mozilla",2019-07-24 15:44:14
"538",538,1,9,14.04,"India","Safari",2019-12-29 22:35:13
"539",539,1,9,20.28,"United States","Chrome",2019-07-25 16:56:20
"540",540,1,13,14.04,"India","Safari",2019-12-06 22:19:53
"541",541,0,4,15,"United States","Mozilla",2019-03-31 13:06:59
"542",542,1,8,10.92,"China","Opera",2019-02-13 07:49:51
"543",543,0,18,16,"Spain","Opera",2019-02-10 00:27:42
"544",544,1,5,20.28,"China","Chrome",2019-02-07 07:33:54
"545",545,1,7,28.08,"Indonesia","Chrome",2019-01-22 12:19:03
"546",546,0,23,13,"United States","Chrome",2019-09-20 00:26:45
"547",547,0,33,13,"China","Mozilla",2019-12-19 23:07:54
"548",548,0,23,7,"Spain","Mozilla",2019-11-12 23:38:47
"549",549,0,21,18,"Italy","Chrome",2019-09-14 13:42:52
"550",550,1,7,28.08,"China","Opera",2019-01-29 09:03:45
"551",551,1,5,24.96,"United Kingdom","Chrome",2019-09-16 02:15:41
"552",552,1,9,15.6,"India","Opera",2019-08-24 01:09:34
"553",553,1,10,18.72,"Italy","Chrome",2019-11-04 20:12:42
"554",554,1,9,18.72,"India","Opera",2019-10-02 11:45:12
"555",555,1,6,23.4,"China","Safari",2019-04-11 15:31:52
"556",556,1,6,15.6,"India","Opera",2019-06-14 09:18:08
"557",557,0,8,21,"India","Chrome",2019-11-20 02:35:09
"558",558,1,8,28.08,"United Kingdom","Chrome",2019-03-06 20:30:11
"559",559,1,10,23.4,"Spain","Chrome",2019-03-25 14:12:24
"560",560,0,16,15,"China","Opera",2019-06-17 19:01:35
"561",561,0,18,19,"Germany","Chrome",2019-01-15 23:34:16
"562",562,0,12,15,"China","Internet Explorer",2019-11-06 19:16:35
"563",563,1,15,14.04,"Indonesia","Mozilla",2019-02-23 23:35:01
"564",564,0,23,12,"United Kingdom","Thor",2019-02-25 08:52:58
"565",565,1,6,18.72,"France","Opera",2019-11-06 06:39:02
"566",566,1,5,20.28,"United States","Opera",2019-01-04 21:30:31
"567",567,0,12,13,"Indonesia","Chrome",2019-07-24 07:47:24
"568",568,1,2,43.68,"United States","Opera",2019-11-07 08:48:42
"569",569,1,13,34.32,"China","Chrome",2019-07-04 18:59:41
"570",570,0,12,13,"China","Opera",2019-09-02 17:34:23
"571",571,0,18,15,"India","Chrome",2019-06-03 00:42:17
"572",572,0,21,12,"France","Chrome",2019-10-08 19:17:16
"573",573,1,10,18.72,"China","Chrome",2019-10-02 10:08:52
"574",574,0,31,7,"China","Chrome",2019-11-22 00:43:23
"575",575,0,23,18,"Germany","Safari",2019-09-05 06:54:07
"576",576,0,21,16,"Italy","Safari",2019-10-10 04:47:50
"577",577,0,16,9,"China","Safari",2019-07-24 10:04:45
"578",578,1,6,29.64,"United Kingdom","Chrome",2019-11-24 16:24:04
"579",579,1,14,24.96,"Germany","Chrome",2019-06-09 16:26:34
"580",580,1,9,23.4,"India","Safari",2019-09-13 21:45:26
"581",581,0,23,13,"China","Mozilla",2019-08-12 06:18:42
"582",582,1,12,32.76,"India","Opera",2019-08-06 00:05:31
"583",583,1,6,23.4,"Italy","Opera",2019-10-11 14:35:44
"584",584,1,8,42.12,"India","Opera",2019-09-30 15:49:07
"585",585,0,21,7,"India","Safari",2019-10-15 19:44:22
"586",586,1,15,20.28,"Spain","Safari",2019-01-12 02:35:47
"587",587,1,7,20.28,"Italy","Chrome",2019-05-03 04:34:49
"588",588,0,25,10,"China","Safari",2019-09-28 04:42:26
"589",589,1,5,34.32,"Spain","Chrome",2019-03-12 13:55:51
"590",590,0,21,9,"China","Chrome",2019-08-07 01:00:05
"591",591,0,23,15,"Indonesia","Chrome",2019-01-05 10:50:27
"592",592,1,7,15.6,"China","Safari",2019-01-07 12:00:31
"593",593,1,7,18.72,"India","Opera",2019-07-01 01:54:38
"594",594,0,23,16,"Italy","Opera",2019-05-15 14:18:02
"595",595,0,27,19,"India","Mozilla",2019-10-17 06:28:24
"596",596,0,10,3,"India","Mozilla",2019-12-14 20:07:21
"597",597,1,10,18.72,"India","Safari",2019-11-24 04:47:56
"598",598,0,27,28,"France","Opera",2019-11-16 23:19:41
"599",599,0,10,10,"Italy","Safari",2019-02-19 21:58:39
"600",600,0,23,25,"Germany","Safari",2019-02-01 02:27:43
"601",601,0,12,13,"Italy","Opera",2019-01-01 21:31:24
"602",602,0,23,12,"China","Chrome",2019-07-27 22:54:24
"603",603,0,14,16,"Italy","Chrome",2019-05-08 23:45:09
"604",604,0,25,24,"India","Chrome",2019-08-25 19:34:55
"605",605,1,11,29.64,"Italy","Mozilla",2019-03-21 12:38:55
"606",606,0,16,16,"United Kingdom","Opera",2019-03-31 07:33:23
"607",607,0,18,13,"China","Internet Explorer",2019-04-10 04:26:51
"608",608,0,21,13,"Indonesia","Chrome",2019-09-28 07:43:21
"609",609,0,25,16,"India","Opera",2019-11-16 12:48:51
"610",610,0,14,15,"India","Mozilla",2019-08-24 20:11:14
"611",611,1,10,23.4,"India","Chrome",2019-08-04 02:11:22
"612",612,0,25,13,"India","Safari",2019-08-31 02:42:53
"613",613,1,6,15.6,"China","Thor",2019-08-25 10:43:46
"614",614,1,8,10.92,"China","Safari",2019-11-07 19:03:06
"615",615,0,18,13,"China","Safari",2019-11-18 13:55:54
"616",616,1,9,14.04,"India","Safari",2019-04-27 10:37:08
"617",617,1,6,9.36,"China","Chrome",2019-08-03 16:53:29
"618",618,0,31,12,"India","Internet Explorer",2019-06-13 16:06:59
"619",619,0,25,12,"Germany","Chrome",2019-08-04 04:34:24
"620",620,1,6,24.96,"Italy","Opera",2019-11-20 20:39:46
"621",621,1,8,23.4,"Italy","Chrome",2019-12-12 03:12:25
"622",622,1,8,28.08,"United States","Internet Explorer",2019-07-23 19:39:38
"623",623,0,18,15,"China","Mozilla",2019-01-24 10:57:41
"624",624,1,15,18.72,"India","Internet Explorer",2019-10-14 18:45:13
"625",625,1,13,32.76,"India","Mozilla",2019-02-16 23:35:34
"626",626,1,13,15.6,"China","Safari",2019-02-03 21:32:24
"627",627,0,16,16,"Spain","Opera",2019-02-09 08:40:33
"628",628,1,7,23.4,"India","Chrome",2019-04-03 03:40:00
"629",629,0,33,24,"China","Thor",2019-10-05 02:08:04
"630",630,1,8,34.32,"India","Chrome",2019-03-26 11:29:39
"631",631,0,16,16,"United Kingdom","Opera",2019-06-27 20:34:18
"632",632,0,18,12,"China","Thor",2019-09-28 21:21:57
"633",633,1,13,18.72,"China","Chrome",2019-11-13 14:52:55
"634",634,1,8,23.4,"India","Internet Explorer",2019-08-07 12:07:42
"635",635,1,4,15.6,"United Kingdom","Internet Explorer",2019-11-10 02:50:21
"636",636,1,3,24.96,"France","Chrome",2019-10-22 23:34:47
"637",637,1,4,28.08,"China","Safari",2019-04-23 20:00:30
"638",638,1,13,15.6,"China","Chrome",2019-11-26 17:10:22
"639",639,1,12,18.72,"China","Chrome",2019-07-07 05:01:40
"640",640,0,29,15,"Italy","Chrome",2019-04-24 22:43:00
"641",641,1,11,18.72,"India","Chrome",2019-11-14 12:18:02
"642",642,0,12,21,"India","Chrome",2019-05-07 14:33:30
"643",643,0,16,16,"China","Chrome",2019-07-04 12:09:59
"644",644,0,21,12,"China","Mozilla",2019-08-13 12:18:14
"645",645,0,10,6,"China","Chrome",2019-07-15 10:42:48
"646",646,1,11,18.72,"India","Opera",2019-03-07 10:41:14
"647",647,0,18,10,"India","Chrome",2019-10-20 10:16:03
"648",648,1,9,20.28,"India","Opera",2019-05-23 21:28:11
"649",649,0,8,10,"China","Mozilla",2019-06-21 21:21:44
"650",650,1,12,24.96,"United States","Thor",2019-05-17 19:07:49
"651",651,0,12,28,"Germany","Chrome",2019-03-04 08:22:33
"652",652,0,21,10,"India","Opera",2019-06-04 16:28:47
"653",653,1,9,23.4,"Germany","Chrome",2019-09-19 14:50:32
"654",654,1,8,34.32,"United Kingdom","Mozilla",2019-03-05 08:07:58
"655",655,0,18,7,"China","Chrome",2019-05-20 05:29:41
"656",656,0,27,10,"Germany","Chrome",2019-09-17 12:20:23
"657",657,1,13,10.92,"United States","Chrome",2019-04-29 23:13:56
"658",658,0,25,21,"China","Opera",2019-09-18 14:02:36
"659",659,0,10,12,"Italy","Opera",2019-06-27 23:06:17
"660",660,0,21,9,"Italy","Opera",2019-01-01 08:39:18
"661",661,1,8,23.4,"United States","Opera",2019-01-13 18:29:15
"662",662,1,8,15.6,"China","Thor",2019-01-16 11:40:47
"663",663,1,12,32.76,"United Kingdom","Opera",2019-02-21 12:45:16
"664",664,1,6,20.28,"India","Thor",2019-08-08 22:27:17
"665",665,1,11,24.96,"China","Thor",2019-01-13 21:33:26
"666",666,1,7,29.64,"China","Safari",2019-02-10 11:59:16
"667",667,0,25,16,"China","Chrome",2019-04-09 14:43:07
"668",668,0,23,22,"India","Safari",2019-07-04 12:34:28
"669",669,0,18,18,"United States","Opera",2019-11-29 10:22:44
"670",670,1,9,32.76,"United States","Opera",2019-06-17 19:38:31
"671",671,1,8,24.96,"India","Chrome",2019-03-16 15:40:59
"672",672,0,27,19,"India","Mozilla",2019-12-08 08:38:57
"673",673,1,9,28.08,"India","Safari",2019-05-03 18:39:38
"674",674,0,14,10,"Spain","Safari",2019-09-17 07:11:27
"675",675,1,6,23.4,"India","Thor",2019-03-29 17:22:09
"676",676,0,12,18,"United States","Safari",2019-09-28 10:13:01
"677",677,0,23,19,"Spain","Safari",2019-09-07 12:40:40
"678",678,0,27,21,"India","Opera",2019-08-18 01:49:02
"679",679,0,29,13,"China","Safari",2019-08-02 19:27:42
"680",680,0,10,21,"United States","Mozilla",2019-08-09 22:24:21
"681",681,0,25,10,"Germany","Chrome",2019-09-22 00:49:20
"682",682,0,18,12,"India","Opera",2019-10-23 16:15:36
"683",683,0,21,10,"China","Opera",2019-07-24 11:20:19
"684",684,1,4,23.4,"China","Opera",2019-07-27 00:31:34
"685",685,1,7,15.6,"China","Chrome",2019-09-13 09:37:09
"686",686,1,5,24.96,"India","Chrome",2019-09-02 03:21:22
"687",687,0,18,6,"Italy","Chrome",2019-03-23 06:35:07
"688",688,0,31,15,"India","Opera",2019-09-18 13:36:28
"689",689,1,7,23.4,"China","Opera",2019-01-30 09:33:07
"690",690,1,8,20.28,"United Kingdom","Chrome",2019-10-26 13:46:57
"691",691,0,27,19,"India","Safari",2019-03-15 18:49:27
"692",692,1,6,29.64,"France","Chrome",2019-07-22 19:52:26
"693",693,1,16,23.4,"India","Thor",2019-01-25 07:19:01
"694",694,0,23,15,"Germany","Chrome",2019-05-15 19:16:09
"695",695,1,14,15.6,"Spain","Opera",2019-07-31 16:01:44
"696",696,0,12,16,"France","Chrome",2019-11-24 11:56:41
"697",697,0,18,9,"France","Thor",2019-10-11 07:49:42
"698",698,0,18,18,"China","Chrome",2019-02-18 16:48:56
"699",699,0,21,10,"China","Thor",2019-01-02 08:58:10
"700",700,0,8,15,"China","Safari",2019-11-25 03:29:00
"701",701,0,21,16,"China","Chrome",2019-02-25 19:34:10
"702",702,1,7,24.96,"United Kingdom","Safari",2019-03-08 20:59:05
"703",703,0,14,16,"China","Chrome",2019-09-09 11:39:08
"704",704,1,11,28.08,"United States","Safari",2019-03-10 14:43:25
"705",705,1,8,18.72,"Italy","Chrome",2019-05-08 11:14:11
"706",706,0,14,9,"China","Chrome",2019-05-15 08:41:46
"707",707,0,23,15,"China","Safari",2019-07-17 01:58:10
"708",708,1,9,28.08,"Spain","Thor",2019-02-10 12:46:46
"709",709,1,10,24.96,"France","Opera",2019-05-21 15:41:58
"710",710,0,33,18,"United Kingdom","Chrome",2019-07-15 07:48:29
"711",711,0,42,19,"Spain","Chrome",2019-04-18 18:36:56
"712",712,0,8,21,"India","Safari",2019-10-29 09:36:54
"713",713,1,8,15.6,"India","Opera",2019-10-06 08:48:28
"714",714,1,4,15.6,"China","Internet Explorer",2019-10-16 17:05:43
"715",715,0,14,19,"Italy","Safari",2019-02-11 07:15:30
"716",716,0,21,7,"China","Chrome",2019-05-11 22:13:18
"717",717,0,10,9,"Germany","Chrome",2019-04-13 09:38:06
"718",718,0,18,13,"United States","Safari",2019-03-22 16:46:19
"719",719,1,6,28.08,"China","Chrome",2019-05-26 05:47:15
"720",720,1,10,20.28,"China","Chrome",2019-06-10 03:20:31
"721",721,0,31,10,"China","Safari",2019-04-24 01:23:31
"722",722,0,21,12,"United Kingdom","Mozilla",2019-08-09 01:27:49
"723",723,0,14,19,"Italy","Safari",2019-01-27 17:35:33
"724",724,1,2,28.08,"China","Chrome",2019-03-22 22:02:48
"725",725,0,12,7,"France","Safari",2019-05-16 11:09:29
"726",726,1,5,28.08,"China","Chrome",2019-11-22 21:40:48
"727",727,1,9,15.6,"China","Internet Explorer",2019-07-14 13:35:17
"728",728,1,6,32.76,"China","Chrome",2019-05-08 12:49:00
"729",729,0,12,25,"Germany","Chrome",2019-08-31 08:40:56
"730",730,0,25,6,"China","Safari",2019-09-06 09:36:40
"731",731,0,21,22,"India","Chrome",2019-02-11 05:00:26
"732",732,0,31,16,"United States","Thor",2019-10-22 08:01:36
"733",733,1,4,20.28,"China","Chrome",2019-02-09 23:36:06
"734",734,0,18,13,"United States","Opera",2019-12-28 04:30:25
"735",735,0,21,24,"France","Chrome",2019-06-03 15:15:06
"736",736,0,14,16,"China","Safari",2019-02-20 15:17:01
"737",737,1,9,28.08,"Spain","Opera",2019-05-15 21:36:23
"738",738,1,8,18.72,"United Kingdom","Opera",2019-07-06 09:53:23
"739",739,0,4,6,"Italy","Chrome",2019-10-04 05:53:44
"740",740,0,8,16,"United Kingdom","Internet Explorer",2019-10-03 15:23:31
"741",741,1,6,18.72,"China","Opera",2019-11-12 09:12:49
"742",742,0,37,16,"Italy","Mozilla",2019-09-05 06:02:17
"743",743,0,12,15,"India","Opera",2019-12-19 03:17:29
"744",744,0,16,16,"Italy","Opera",2019-02-03 02:17:08
"745",745,1,13,23.4,"India","Opera",2019-04-08 01:11:23
"746",746,0,10,10,"United States","Safari",2019-09-10 16:12:37
"747",747,0,16,12,"United States","Chrome",2019-03-16 20:01:37
"748",748,0,29,10,"France","Chrome",2019-07-09 22:29:17
"749",749,1,12,18.72,"China","Safari",2019-08-18 14:14:47
"750",750,1,11,20.28,"China","Safari",2019-09-13 17:25:14
"751",751,1,5,23.4,"Italy","Safari",2019-06-05 12:13:57
"752",752,1,10,24.96,"France","Opera",2019-04-11 15:04:23
"753",753,0,16,15,"Spain","Chrome",2019-07-04 01:21:44
"754",754,1,5,18.72,"Indonesia","Chrome",2019-12-21 17:12:05
"755",755,0,12,22,"China","Chrome",2019-06-04 01:08:03
"756",756,1,8,28.08,"China","Safari",2019-10-06 03:03:43
"757",757,0,25,16,"China","Chrome",2019-10-22 16:29:21
"758",758,0,18,15,"France","Safari",2019-12-16 12:45:26
"759",759,1,6,18.72,"France","Chrome",2019-07-18 12:22:42
"760",760,1,8,39,"Italy","Opera",2019-03-24 22:03:51
"761",761,1,11,10.92,"United Kingdom","Opera",2019-08-12 15:53:19
"762",762,1,13,15.6,"China","Chrome",2019-06-07 02:28:08
"763",763,1,13,23.4,"United Kingdom","Chrome",2019-05-14 17:08:58
"764",764,1,19,24.96,"United States","Chrome",2019-11-09 04:13:32
"765",765,1,8,15.6,"Spain","Chrome",2019-01-08 21:06:17
"766",766,0,25,15,"China","Safari",2019-05-20 12:05:20
"767",767,1,14,34.32,"Indonesia","Internet Explorer",2019-02-16 09:53:15
"768",768,1,8,15.6,"China","Chrome",2019-11-15 12:55:27
"769",769,0,14,12,"United States","Safari",2019-09-04 00:40:43
"770",770,0,18,13,"India","Chrome",2019-03-16 17:16:41
"771",771,1,9,29.64,"Indonesia","Opera",2019-07-14 15:48:37
"772",772,1,9,24.96,"France","Chrome",2019-03-01 13:29:56
"773",773,0,25,9,"China","Thor",2019-01-22 09:08:19
"774",774,1,9,28.08,"France","Opera",2019-08-06 07:37:45
"775",775,0,18,15,"Germany","Chrome",2019-12-21 10:50:24
"776",776,1,10,15.6,"Italy","Chrome",2019-04-11 06:38:58
"777",777,1,9,18.72,"United States","Chrome",2019-11-17 02:28:49
"778",778,0,29,16,"China","Chrome",2019-03-25 18:13:46
"779",779,1,7,23.4,"United States","Chrome",2019-10-22 05:04:38
"780",780,0,27,9,"Spain","Safari",2019-03-07 14:03:06
"781",781,0,25,15,"India","Chrome",2019-02-28 14:52:01
"782",782,1,9,28.08,"China","Opera",2019-01-14 22:55:18
"783",783,0,25,15,"Italy","Chrome",2019-11-30 18:56:08
"784",784,1,7,10.92,"Italy","Chrome",2019-04-11 18:19:25
"785",785,0,10,13,"China","Chrome",2019-03-25 00:42:38
"786",786,1,6,28.08,"Indonesia","Chrome",2019-04-16 18:02:10
"787",787,0,27,16,"India","Safari",2019-03-14 07:22:28
"788",788,1,8,28.08,"India","Opera",2019-10-07 13:44:38
"789",789,0,18,7,"India","Thor",2019-05-28 07:08:54
"790",790,0,18,10,"Italy","Chrome",2019-10-08 14:10:05
"791",791,0,18,13,"India","Mozilla",2019-01-17 14:49:43
"792",792,1,8,24.96,"China","Chrome",2019-02-08 16:59:42
"793",793,1,8,28.08,"United Kingdom","Chrome",2019-10-09 09:54:22
"794",794,0,14,13,"Germany","Opera",2019-07-25 13:16:38
"795",795,1,10,15.6,"India","Safari",2019-03-31 05:28:45
"796",796,1,7,28.08,"Spain","Opera",2019-03-31 19:35:03
"797",797,1,7,14.04,"China","Opera",2019-06-16 11:12:51
"798",798,0,16,28,"Germany","Safari",2019-02-26 02:45:08
"799",799,0,12,21,"United States","Chrome",2019-11-20 14:00:30
"800",800,1,9,18.72,"France","Safari",2019-07-29 20:10:22
"801",801,1,10,34.32,"India","Chrome",2019-12-27 00:37:20
"802",802,1,8,6.24,"India","Chrome",2019-01-27 08:51:30
"803",803,1,7,34.32,"Indonesia","Chrome",2019-03-11 23:03:59
"804",804,0,21,22,"China","Chrome",2019-11-10 09:26:49
"805",805,0,18,10,"China","Chrome",2019-03-15 17:37:48
"806",806,1,4,23.4,"Spain","Safari",2019-07-04 13:46:00
"807",807,1,12,6.24,"China","Safari",2019-01-19 23:46:14
"808",808,1,14,23.4,"China","Chrome",2019-06-13 03:32:27
"809",809,0,14,10,"China","Safari",2019-05-28 09:16:36
"810",810,1,10,10.92,"Italy","Mozilla",2019-12-19 08:42:56
"811",811,0,12,13,"Italy","Chrome",2019-02-17 05:10:37
"812",812,1,11,14.04,"India","Chrome",2019-05-06 09:20:17
"813",813,1,5,10.92,"United Kingdom","Safari",2019-04-22 09:34:59
"814",814,0,18,22,"China","Thor",2019-12-09 12:55:48
"815",815,0,33,13,"United Kingdom","Safari",2019-10-15 03:07:02
"816",816,0,16,22,"Spain","Chrome",2019-11-12 22:23:21
"817",817,0,12,15,"France","Opera",2019-01-19 05:59:21
"818",818,1,6,24.96,"China","Mozilla",2019-07-29 23:36:47
"819",819,0,21,9,"Germany","Chrome",2019-07-21 18:15:21
"820",820,0,23,18,"Indonesia","Chrome",2019-12-30 08:34:48
"821",821,0,23,13,"Germany","Chrome",2019-11-25 23:10:24
"822",822,0,14,16,"China","Opera",2019-10-10 00:23:16
"823",823,0,27,19,"Italy","Chrome",2019-12-17 04:59:05
"824",824,0,23,12,"Indonesia","Safari",2019-07-30 15:40:08
"825",825,1,4,6.24,"China","Opera",2019-04-19 04:45:21
"826",826,0,18,22,"Italy","Chrome",2019-03-23 05:39:20
"827",827,1,9,29.64,"India","Chrome",2019-08-29 02:49:12
"828",828,0,33,10,"Italy","Chrome",2019-12-21 16:11:11
