"","id","group","clicks","lifetime","country","browser","date"
"429",429,7,3,48,"Indonesia","Chrome",2019-01-26 09:58:04
"430",430,1,6,98.4,"Indonesia","Chrome",2019-07-05 12:29:02
"431",431,1,3,49.2,"China","Chrome",2019-12-28 15:15:06
"432",432,5,3,128,"India","Chrome",2019-08-01 23:00:13
"433",433,1,4,29.52,"China","Chrome",2019-08-29 11:24:49
"434",434,8,3,72,"Italy","Safari",2019-02-28 01:24:31
"435",435,9,6,112,"United Kingdom","Safari",2019-12-04 01:41:21
"436",436,9,2,56,"India","Chrome",2019-02-03 18:48:27
"437",437,1,3,88.56,"China","Chrome",2019-04-11 07:56:18
"438",438,8,7,64,"India","Safari",2019-03-23 02:45:54
"439",439,4,6,88,"China","Chrome",2019-12-14 11:26:55
"440",440,8,1,96,"India","Internet Explorer",2019-10-04 06:41:23
"441",441,2,7,48,"India","Opera",2019-01-29 08:14:26
"442",442,0,15,48,"China","Chrome",2019-04-26 20:46:15
"443",443,4,6,32,"China","Opera",2019-05-01 16:13:15
"444",444,7,5,80,"China","Mozilla",2019-07-18 04:57:41
"445",445,3,3,144,"Italy","Internet Explorer",2019-02-13 02:32:47
"446",446,7,6,96,"Spain","Chrome",2019-12-18 13:33:07
"447",447,1,5,88.56,"India","Chrome",2019-04-26 14:03:36
"448",448,1,4,39.36,"China","Safari",2019-10-12 14:44:00
"449",449,8,5,88,"China","Thor",2019-01-03 16:25:27
"450",450,1,4,49.2,"United States","Chrome",2019-07-25 10:54:14
"451",451,9,8,64,"China","Opera",2019-01-24 23:17:31
"452",452,6,4,72,"India","Chrome",2019-01-08 09:56:05
"453",453,1,4,108.24,"France","Thor",2019-06-12 19:14:25
"454",454,2,6,80,"United States","Chrome",2019-02-25 13:50:41
"455",455,7,7,72,"India","Chrome",2019-06-20 14:15:59
"456",456,1,5,49.2,"India","Chrome",2019-09-14 12:26:03
"457",457,5,6,64,"China","Opera",2019-05-26 17:50:14
"458",458,9,6,64,"China","Opera",2019-08-30 13:34:38
"459",459,5,5,88,"Germany","Safari",2019-03-05 17:59:12
"460",460,1,4,49.2,"China","Chrome",2019-11-08 01:49:18
"461",461,3,3,80,"China","Chrome",2019-09-23 19:45:29
"462",462,5,5,64,"China","Chrome",2019-07-11 18:43:35
"463",463,9,6,56,"India","Chrome",2019-07-03 08:47:31
"464",464,4,3,72,"India","Chrome",2019-11-18 23:01:47
"465",465,2,5,104,"China","Chrome",2019-09-16 08:47:05
"466",466,5,3,104,"China","Safari",2019-12-14 06:14:00
"467",467,1,7,78.72,"India","Opera",2019-09-02 12:37:21
"468",468,2,7,56,"India","Chrome",2019-10-23 11:09:32
"469",469,2,3,128,"India","Thor",2019-05-06 23:18:03
"470",470,1,7,98.4,"China","Safari",2019-05-01 08:52:13
"471",471,3,8,80,"France","Safari",2019-12-02 18:26:01
"472",472,2,6,88,"China","Chrome",2019-07-06 18:40:09
"473",473,6,3,88,"India","Chrome",2019-06-04 11:31:38
"474",474,1,8,127.92,"United States","Chrome",2019-11-07 19:48:56
"475",475,4,6,72,"India","Opera",2019-01-27 05:42:18
"476",476,8,7,72,"Italy","Chrome",2019-06-20 05:08:11
"477",477,7,3,80,"India","Safari",2019-09-27 00:11:00
"478",478,6,4,96,"China","Opera",2019-09-12 10:31:30
"479",479,0,23,56,"China","Chrome",2019-03-08 06:06:53
"480",480,8,4,112,"India","Chrome",2019-11-02 18:29:31
"481",481,2,5,80,"India","Safari",2019-06-04 02:03:13
"482",482,6,7,64,"India","Safari",2019-10-26 19:44:11
"483",483,2,3,72,"India","Chrome",2019-01-30 06:59:31
"484",484,3,4,104,"China","Safari",2019-03-06 13:53:24
"485",485,6,6,96,"China","Internet Explorer",2019-12-02 18:48:24
"486",486,7,3,80,"China","Chrome",2019-06-07 13:49:17
"487",487,1,4,137.76,"India","Safari",2019-07-25 13:31:31
"488",488,4,6,80,"India","Opera",2019-09-10 16:35:15
"489",489,1,7,167.28,"China","Chrome",2019-02-06 10:04:02
"490",490,0,17,112,"India","Safari",2019-11-08 12:55:21
"491",491,9,5,104,"India","Thor",2019-05-09 18:39:25
"492",492,7,7,104,"India","Thor",2019-02-06 02:38:56
"493",493,6,8,72,"Italy","Chrome",2019-12-08 00:33:17
"494",494,8,4,104,"China","Chrome",2019-02-09 19:33:17
"495",495,5,4,32,"China","Chrome",2019-12-04 21:24:21
"496",496,5,3,96,"Italy","Opera",2019-01-30 23:10:40
"497",497,2,5,96,"Italy","Opera",2019-03-15 14:34:37
"498",498,0,10,104,"India","Chrome",2019-08-16 18:27:51
"499",499,5,4,72,"India","Chrome",2019-09-23 15:59:48
"500",500,8,4,96,"France","Chrome",2019-11-19 12:15:48
"501",501,0,12,80,"China","Opera",2019-04-29 20:51:39
"502",502,6,2,96,"China","Chrome",2019-08-25 08:12:39
"503",503,5,2,136,"India","Opera",2019-07-11 14:45:19
"504",504,2,6,88,"Italy","Mozilla",2019-05-04 01:00:50
"505",505,1,7,137.76,"India","Opera",2019-07-11 12:48:54
"506",506,4,6,56,"China","Opera",2019-02-27 10:23:30
"507",507,9,4,80,"China","Chrome",2019-12-07 00:39:29
"508",508,4,6,80,"United States","Safari",2019-08-22 05:37:39
"509",509,6,8,104,"China","Chrome",2019-11-05 17:08:55
"510",510,9,3,48,"Germany","Chrome",2019-02-07 03:55:34
"511",511,7,2,80,"India","Thor",2019-05-29 21:44:02
"512",512,3,6,88,"India","Safari",2019-09-23 00:30:41
"513",513,4,7,88,"India","Safari",2019-02-23 04:34:35
"514",514,6,4,72,"Spain","Thor",2019-11-25 16:47:20
"515",515,6,4,72,"India","Chrome",2019-10-02 12:43:30
"516",516,4,6,72,"India","Safari",2019-03-05 14:07:52
"517",517,1,4,78.72,"United States","Safari",2019-02-03 15:50:28
"518",518,7,7,48,"Germany","Chrome",2019-07-27 22:28:39
"519",519,0,7,104,"China","Safari",2019-10-24 20:31:02
"520",520,2,3,96,"China","Chrome",2019-05-31 22:17:37
"521",521,4,5,96,"China","Chrome",2019-03-14 13:03:17
"522",522,4,6,152,"Germany","Chrome",2019-12-06 00:02:08
"523",523,1,6,118.08,"Spain","Chrome",2019-05-29 03:43:56
"524",524,9,6,64,"India","Opera",2019-08-04 10:49:35
"525",525,2,4,48,"China","Chrome",2019-10-07 15:23:02
"526",526,6,3,96,"India","Thor",2019-01-16 04:43:18
"527",527,5,7,72,"India","Opera",2019-03-22 23:09:08
"528",528,4,7,32,"India","Safari",2019-03-07 23:20:47
"529",529,1,6,137.76,"India","Internet Explorer",2019-01-27 22:53:36
"530",530,2,5,72,"United States","Chrome",2019-06-24 08:18:26
"531",531,6,6,96,"India","Chrome",2019-07-07 04:21:16
"532",532,7,4,88,"China","Chrome",2019-10-21 07:17:37
"533",533,3,4,72,"France","Chrome",2019-04-28 05:22:32
"534",534,2,7,72,"Italy","Chrome",2019-03-19 12:52:53
"535",535,4,5,80,"India","Safari",2019-07-20 06:05:04
"536",536,8,6,120,"United States","Internet Explorer",2019-06-17 00:58:00
"537",537,8,7,160,"China","Opera",2019-08-31 06:21:32
"538",538,3,3,40,"China","Opera",2019-03-25 17:40:05
"539",539,3,3,112,"Indonesia","Opera",2019-10-12 15:33:51
"540",540,3,8,96,"China","Opera",2019-12-10 11:17:13
"541",541,4,7,88,"United Kingdom","Safari",2019-03-19 16:35:55
"542",542,3,7,96,"China","Mozilla",2019-07-26 18:08:35
"543",543,6,7,64,"China","Chrome",2019-04-11 23:14:31
"544",544,2,6,72,"India","Chrome",2019-06-11 23:58:48
"545",545,7,3,104,"Spain","Chrome",2019-12-01 06:44:00
"546",546,4,6,112,"India","Chrome",2019-04-10 18:05:37
"547",547,2,6,24,"Italy","Opera",2019-08-05 19:00:34
"548",548,6,2,80,"Indonesia","Chrome",2019-11-13 20:15:49
"549",549,6,6,56,"China","Chrome",2019-10-03 02:56:47
"550",550,5,7,88,"Spain","Safari",2019-08-23 03:35:42
"551",551,3,5,112,"China","Opera",2019-03-19 05:30:13
"552",552,9,7,40,"France","Internet Explorer",2019-05-17 23:35:20
"553",553,4,6,112,"China","Chrome",2019-12-19 08:48:31
"554",554,2,4,80,"India","Chrome",2019-12-15 03:19:59
"555",555,0,12,56,"France","Chrome",2019-06-27 14:03:36
"556",556,1,4,88.56,"United States","Chrome",2019-01-13 15:37:28
"557",557,6,4,96,"India","Chrome",2019-10-21 07:14:55
"558",558,1,7,88.56,"Italy","Opera",2019-11-01 16:50:53
"559",559,7,7,72,"India","Opera",2019-01-28 12:39:13
"560",560,5,5,48,"France","Chrome",2019-01-25 16:50:16
"561",561,5,7,80,"India","Opera",2019-04-30 11:09:12
"562",562,5,9,72,"France","Opera",2019-09-02 04:34:57
"563",563,1,4,127.92,"India","Safari",2019-11-04 03:45:50
"564",564,5,6,104,"France","Chrome",2019-02-15 13:21:27
"565",565,4,3,112,"India","Chrome",2019-06-19 09:28:28
"566",566,1,5,118.08,"China","Safari",2019-03-19 05:16:09
"567",567,5,5,48,"China","Internet Explorer",2019-01-12 08:26:16
"568",568,2,2,64,"China","Chrome",2019-05-03 03:23:32
"569",569,7,3,104,"India","Safari",2019-03-06 14:23:24
"570",570,1,6,68.88,"India","Internet Explorer",2019-06-24 04:11:59
"571",571,8,6,48,"Italy","Chrome",2019-08-24 19:04:08
"572",572,5,7,80,"China","Opera",2019-03-10 06:21:49
"573",573,4,3,56,"Indonesia","Safari",2019-12-13 00:49:10
"574",574,7,7,120,"Spain","Opera",2019-07-04 01:36:20
"575",575,2,6,96,"China","Chrome",2019-04-27 03:50:52
"576",576,8,3,88,"China","Chrome",2019-08-29 05:41:56
"577",577,1,2,78.72,"China","Chrome",2019-05-01 19:19:34
"578",578,2,2,88,"United Kingdom","Chrome",2019-12-10 09:21:10
"579",579,8,4,128,"India","Internet Explorer",2019-11-24 01:13:17
"580",580,4,5,72,"United States","Chrome",2019-09-08 07:33:41
"581",581,4,6,56,"China","Safari",2019-05-26 11:16:37
"582",582,5,3,128,"Italy","Chrome",2019-08-09 18:11:55
"583",583,7,6,104,"China","Chrome",2019-06-27 09:01:30
"584",584,6,5,88,"China","Safari",2019-12-23 01:43:50
"585",585,6,2,120,"Spain","Mozilla",2019-04-05 13:27:55
"586",586,1,5,78.72,"Spain","Mozilla",2019-04-03 17:14:58
"587",587,1,6,88.56,"China","Chrome",2019-08-01 09:55:03
"588",588,2,6,72,"India","Chrome",2019-06-16 20:53:35
"589",589,6,5,104,"India","Safari",2019-11-25 10:57:09
"590",590,1,3,88.56,"China","Chrome",2019-04-10 02:47:07
"591",591,6,6,80,"India","Safari",2019-02-27 11:38:18
"592",592,5,6,104,"India","Opera",2019-11-08 21:47:24
"593",593,1,4,78.72,"India","Mozilla",2019-09-01 00:45:13
"594",594,8,2,112,"China","Opera",2019-02-15 23:44:51
"595",595,6,2,72,"China","Safari",2019-11-08 22:11:00
"596",596,5,6,72,"China","Chrome",2019-05-09 00:48:43
"597",597,2,3,88,"India","Opera",2019-04-09 06:04:29
"598",598,7,3,80,"India","Opera",2019-05-21 02:56:39
"599",599,3,7,96,"China","Opera",2019-09-23 05:31:30
"600",600,5,6,48,"India","Thor",2019-10-15 23:58:54
"601",601,4,4,72,"India","Chrome",2019-01-31 20:53:37
"602",602,6,3,80,"China","Safari",2019-06-06 08:21:59
"603",603,3,4,80,"India","Chrome",2019-07-12 11:56:30
"604",604,7,4,64,"United States","Opera",2019-10-09 04:54:27
"605",605,6,4,112,"China","Chrome",2019-11-18 11:26:15
"606",606,7,5,96,"India","Safari",2019-10-09 23:07:50
"607",607,6,6,72,"India","Opera",2019-09-19 17:08:14
"608",608,8,4,88,"India","Chrome",2019-11-15 18:57:58
